cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,1996-03-03,000021,EA,EUSKO ALKARTASUNA,000021,000021,000021
03,senate,1996-03-03,000022,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,000022,000022,000022
03,senate,1996-03-03,000023,EFS,"AGRUP.DE ELECTORES ""EIVISSA I FORMENTERA AL SENAT""",000023,000023,000023
03,senate,1996-03-03,000024,ENV,ESQUERRA NACIONALISTA VALENCIANA,000024,000024,000024
03,senate,1996-03-03,000025,ERC,ESQUERRA REPUBLICANA DE CATALUNYA,000025,000025,000025
03,senate,1996-03-03,000026,EU-EG,ESQUERDA UNIDA-ESQUERDA GALEGA,000026,000026,000041
03,senate,1996-03-03,000027,EUPV,ESQUERRA UNIDA DEL PAIS VALENCIA,000027,000027,000041
03,senate,1996-03-03,000028,EV,ELS VERDS DEL PAIS VALENCIA,000028,000028,000058
03,senate,1996-03-03,000029,EV,ELS VERDS-LOS VERDES,000029,000028,000058
03,senate,1996-03-03,000030,EVE-AEC,ELS VERDS EUROPEUS-ALTER. ECOLOGISTA DE CATALUNYA,000030,000030,000058
03,senate,1996-03-03,000031,EVIB,ELS VERDS DE LES ILLES BALEARS,000031,000031,000058
03,senate,1996-03-03,000032,FEA,FALANGE ESPAÑOLA AUTENTICA,000032,000032,000032
03,senate,1996-03-03,000033,FEI,FALANGE ESPAÑOLA INDEPENDIENTE,000033,000033,000033
03,senate,1996-03-03,000034,FPG,FRENTE POPULAR GALEGA,000034,000034,000034
03,senate,1996-03-03,000035,FREPIC,FRENTE POPULAR POR LA INDEPENDENCIA DE CANARIAS,000035,000035,000035
03,senate,1996-03-03,000036,HB,HERRI BATASUNA,000036,000036,000036
03,senate,1996-03-03,000037,IC-EV,INICIATIVA PER CATALUNYA-ELS VERDS,000037,000037,000041
03,senate,1996-03-03,000038,ICV-GORORDO,INIC.CIUDADANA VASCA/EUSKAL HURITARREN EGITEKOAK,000038,000038,000038
03,senate,1996-03-03,000039,INME,INDEPENDENTS DE MENORCA,000039,000039,000039
03,senate,1996-03-03,000040,IU,ESQUERRA UNIDA DE LES ILLES BALEARS,000040,000040,000041
